,CMU1,CUBoulder1,Amherst1,UChicago1,Princeton1,ND1,Cornell2,Baruch1,Harvard1,UCBerkeley1,StBon1,UChicago3,Indiana1,Iowa1,UChicago4,ND2,Dartmouth2,UChicago5,Columbia1,CMU2,Amherst2
100,-0.000104847,-0.00090144,-0.000128735,-0.00016409,-0.000211801,-0.000240731,-0.000138297,-0.000431781,-0.000133061,-0.000117532,-0.000231432,3.55E-07,0,0.000203295,5.18E-05,-0.000303246,-0.000274045,0,-0.000209137,5.24E-06,-0.000125438
101,-0.000149678,6.35E-05,-7.59E-06,-0.000206457,5.27E-05,2.09E-05,-4.56E-06,-0.000186602,2.95E-05,-0.000177278,-0.000102631,8.52E-05,0,-3.10E-05,8.58E-05,0.000109008,-3.81E-05,0,-4.43E-05,-0.000104036,-2.01E-05
102,4.32E-05,0.000309831,3.52E-05,0.000144572,0.000146334,-3.28E-05,4.11E-06,-0.000185,-3.97E-05,0.000136306,0.000309378,0.000163872,0,-4.23E-05,0.000169993,-7.17E-05,2.33E-05,0,-5.92E-05,0.000235345,7.07E-05
103,0.000356001,-0.000359789,-0.000176131,0.000105019,0.000269723,2.21E-05,-0.000191444,-0.000121919,-0.000210571,2.73E-05,9.33E-05,-0.000257983,0,-1.32E-05,6.61E-06,-0.0002372,-2.06E-05,0,-0.000161891,0.000112623,-0.000189086
104,0.000149594,-0.000533692,6.54E-05,0.000150515,0.00048065,2.85E-05,-4.33E-05,-0.000124928,-5.71E-06,-5.77E-05,-9.49E-06,-6.49E-05,0,-7.26E-05,0.000167404,6.75E-07,1.89E-05,0,0.000235905,0.000337147,2.33E-05
105,-0.000123162,-0.000140513,5.50E-05,-0.000172639,0.000110307,-8.74E-05,2.14E-05,8.72E-05,-1.11E-05,-7.02E-05,-7.55E-05,-0.000278732,0,-4.27E-05,3.05E-05,-9.72E-05,-9.30E-05,0,-2.58E-05,-0.000286031,4.78E-05
106,5.42E-05,-0.000316624,0.000108004,0.000327303,-0.000131977,3.81E-06,9.60E-05,-4.73E-06,9.81E-05,0.000179711,0.000182743,-0.000138731,0,-3.67E-05,-2.31E-05,0.000136625,5.20E-05,0,0.000278377,1.15E-05,9.69E-05
107,-8.09E-05,-0.000128799,5.10E-05,-0.000186934,-3.63E-05,0.000182954,8.33E-05,-0.000135242,8.62E-05,-7.63E-05,-0.000221014,9.05E-05,0,-8.06E-05,-0.000107242,0.000239887,0.000209902,0,-0.000243012,0.000399937,3.19E-05
108,-8.06E-05,0.000181248,4.05E-05,0.000270839,6.16E-05,8.05E-05,-1.66E-05,0.000122398,6.83E-06,0.000156644,5.66E-05,0.000116462,0,1.26E-06,-0.000119711,0.000174142,0.000155815,0,0.00012987,-0.000280017,-8.43E-06
109,-1.53E-05,0.000198287,0.000138589,0.000154008,0.000497737,1.73E-05,9.91E-05,4.50E-05,0.000132474,7.44E-05,6.33E-05,0.000125156,0,-0.000324744,-1.85E-05,-4.70E-05,2.21E-05,0,0.000282081,-0.000342566,0.000126667
110,0.000207108,-5.83E-05,-1.11E-05,0.00012005,-0.000197782,0.000351979,2.40E-05,0.000218042,5.35E-05,0.000150623,0.000151329,5.58E-06,0,1.10E-05,-6.35E-05,0.000151373,0.000354926,0,0.000154782,-5.23E-05,-8.60E-06
111,2.52E-05,-0.00023631,2.16E-05,2.87E-06,0.000474057,3.01E-05,5.73E-05,-2.32E-05,8.68E-05,-9.17E-05,-0.000119279,-0.000161288,0,-0.000218009,-9.18E-05,1.25E-05,3.76E-05,0,-2.78E-05,0.000130077,5.87E-05
112,7.07E-05,-0.00018138,4.09E-05,-2.32E-05,-1.09E-05,0.00018811,6.19E-05,0.000136194,8.08E-05,6.29E-05,-3.16E-06,-0.000128027,0,0.000156896,-0.000117744,0.000122466,0.000243648,0,-6.35E-05,-0.000346196,5.80E-05
113,-1.35E-05,-0.000263409,-6.40E-05,-0.00010072,0.000465591,0.000145362,-2.57E-05,-1.24E-05,1.85E-05,-5.13E-05,0.000232763,0.000144538,0,-0.000210522,0.000141643,-4.04E-05,4.85E-05,0,0.000116529,0.000309318,-5.18E-05
114,0.000141864,3.20E-05,0.000106112,-0.000100592,0.000347367,0.000254094,0.000158009,-0.000185225,0.000122529,-6.20E-06,8.36E-05,-4.44E-05,0,-5.67E-05,6.89E-05,0.000367594,0.000254176,0,7.91E-05,0.000342935,0.000123408
115,-0.00013653,-0.000196597,3.23E-05,0.000175183,0.000461574,0.000221139,3.15E-05,-6.25E-05,0.000106927,4.72E-05,0.000107002,-5.79E-06,0,-0.000177311,3.08E-06,0.000145543,0.000277689,0,0.00028052,-0.000231291,5.05E-05
116,6.03E-06,0.000895501,8.11E-05,3.47E-05,0.000504188,0.000209038,9.20E-05,4.18E-05,6.98E-05,5.00E-05,0.000130127,0.000371452,0,-0.00018581,8.34E-05,0.000160697,0.000227558,0,0.000260409,-0.000488403,9.49E-05
117,1.91E-05,0.000333772,-2.62E-05,0.000215939,-0.000128778,0.000294233,-6.28E-05,-0.00010579,1.97E-05,4.98E-05,0.000157683,1.21E-05,0,8.88E-05,0.000166766,7.57E-05,0.000339488,0,2.17E-05,3.14E-05,-3.33E-05
118,5.54E-05,-0.000220442,-0.000170518,-0.000112748,2.20E-05,0.000101622,-9.61E-05,1.18E-05,-0.000142492,5.56E-05,0.000182858,0.000386807,0,8.46E-05,5.09E-05,-3.30E-05,6.67E-05,0,0.000154239,-0.000223352,-0.000158716
119,9.71E-05,0.000221549,1.40E-05,-3.45E-05,0.000103522,1.97E-05,-1.04E-05,0.00011036,1.70E-05,3.51E-05,3.62E-05,4.51E-05,0,-2.24E-06,9.86E-05,-1.29E-05,4.64E-05,0,8.60E-05,-1.49E-05,1.78E-05
120,6.56E-05,-5.01E-05,0.00011262,0.000104721,0.000318835,9.01E-05,0.000104819,0.000189931,0.000139796,-2.74E-05,4.39E-05,0.000126972,0,-0.000118734,8.31E-05,4.23E-05,9.52E-05,0,-5.32E-05,-0.000110751,0.000113996
121,-0.000149481,0.000276185,0.000159706,6.86E-05,0.000244223,6.82E-05,0.000153129,7.89E-05,0.000138211,0.000152233,0.000144397,-0.000207204,0,-0.000343076,-5.84E-05,0.00021567,6.11E-05,0,4.69E-05,0.000464673,0.000145272
122,-0.000114597,0.00070109,0.000222233,-0.000141252,-6.76E-05,-2.31E-05,0.000204474,8.28E-05,0.000247336,-3.13E-05,2.09E-05,4.93E-05,0,0.000137563,-5.98E-06,0.000200035,-4.30E-05,0,-0.000113951,-0.000454098,0.000199759
123,-0.000122709,-9.03E-05,-2.55E-05,2.39E-05,5.29E-05,-9.83E-05,5.52E-06,0.000110159,2.00E-05,-0.00014539,-0.000284742,3.36E-05,0,6.64E-05,-0.000205175,-0.000137036,-3.93E-05,0,-0.000195991,-6.98E-05,-4.28E-06
124,-4.75E-05,0.000259925,-7.27E-06,4.83E-05,-0.00045173,-9.91E-05,-1.74E-05,0.000118216,-3.33E-05,-0.000105228,-0.000149826,-0.000234539,0,2.49E-05,-5.75E-05,-7.36E-06,-7.62E-05,0,-3.58E-05,-0.000275928,-2.58E-05
125,-5.53E-05,-0.000137726,7.48E-05,-7.38E-05,-0.000255244,5.59E-05,-5.54E-06,-0.000168651,-3.83E-06,-3.84E-05,-5.30E-05,2.48E-05,0,0.00013726,4.98E-05,0.00011681,0.000106258,0,-0.000191751,8.20E-05,5.68E-05
126,3.89E-05,0.000673922,-6.18E-05,0.000109389,1.75E-05,-0.000136263,-0.000100676,0.000251609,-0.00013599,5.13E-05,-5.80E-05,-2.59E-06,0,0.00017519,-9.78E-05,-0.000102218,-9.96E-05,0,-7.21E-05,-0.000237287,-6.48E-05
127,0.000101189,-0.000670518,-2.34E-05,6.03E-06,-4.99E-05,-3.57E-05,-6.33E-05,7.14E-05,-9.59E-05,-3.19E-06,-2.00E-05,-2.84E-05,0,-0.000102152,-4.45E-05,-0.000139408,-1.49E-05,0,8.48E-05,-4.53E-05,-3.71E-05
128,5.85E-05,0.000216787,0.000136607,-6.51E-05,0.000275657,-1.35E-05,0.000207177,-2.46E-05,0.000283673,1.01E-05,-5.93E-05,-6.86E-05,0,-1.63E-05,-0.00011289,7.76E-05,5.12E-05,0,2.26E-05,0.000292314,0.000152567
129,0.000223465,0.00010928,-3.29E-05,0.000103255,0.000117648,0.000196791,-3.51E-05,0.000189056,-1.87E-06,0.000168324,0.000360087,0.000164323,0,-6.07E-05,0.000225144,2.88E-05,0.000113816,0,0.000130407,4.79E-05,-2.08E-05
130,-0.000148174,0.00025198,0.000125415,0.000183405,-2.93E-05,5.59E-05,7.91E-05,-1.21E-05,0.000103088,-1.76E-05,-8.26E-06,2.63E-05,0,2.41E-05,-2.44E-05,0.000147043,5.05E-05,0,-3.77E-05,8.97E-05,0.000131432
131,4.29E-05,-0.000993792,-0.000260412,-1.07E-05,-7.97E-05,0.000180911,-0.000209584,-1.25E-05,-0.000188976,4.55E-05,0.000190395,-0.000273974,0,-0.000107953,0.000182728,-5.30E-05,0.000191155,0,0.000139765,-7.27E-05,-0.000257613
132,1.27E-05,-0.000244108,-0.000143662,2.09E-05,0.000271908,0.00022549,-0.000114509,5.33E-05,-9.72E-05,4.06E-05,0.000245327,7.98E-08,0,-0.000252032,0.000158303,-1.50E-05,0.000176705,0,-5.98E-05,-0.000217497,-0.000157583
133,1.98E-05,-2.25E-05,-6.42E-05,-9.06E-05,0.000430854,0.000158011,-5.78E-05,-0.000174259,-0.000106362,-7.71E-05,3.58E-05,-0.000138896,0,-0.00024819,0.00011612,0.00014946,0.000167749,0,8.35E-05,-4.14E-05,-6.10E-05
134,0.00018282,-0.00020513,2.45E-05,-0.000356088,-8.26E-05,-0.00017997,5.96E-05,-2.61E-05,7.77E-05,-0.000178862,-0.000155793,-0.000178259,0,0.000323878,0.00012658,-0.000152576,-0.000248661,0,-0.000135515,5.81E-05,2.45E-05
135,-9.30E-05,-0.000367642,-8.55E-05,0.000118901,-8.60E-05,2.22E-05,-9.83E-05,0.000341729,-7.05E-05,7.37E-05,5.17E-05,0.000225984,0,9.94E-05,-7.14E-05,9.57E-05,9.33E-05,0,4.90E-05,0.000685386,-7.97E-05
136,0.000101904,3.85E-05,3.64E-05,0.000100658,-0.000147139,-4.35E-05,1.93E-05,-7.10E-05,5.84E-05,6.12E-05,4.01E-05,0.000238521,0,0.000100483,-9.96E-05,5.30E-05,-3.26E-05,0,0.000180957,0.000198415,2.55E-06
137,0.000118868,4.25E-05,0.000160516,9.62E-05,-1.04E-05,0.000178139,9.20E-05,-0.000111667,9.23E-05,1.47E-05,1.73E-05,-5.52E-05,0,-2.76E-05,8.56E-05,0.00017392,0.000208078,0,9.16E-05,-6.23E-05,0.000166137
138,-0.00028939,-9.30E-05,4.55E-05,-0.000226364,0.000279204,0.000198011,6.31E-05,-7.82E-05,7.51E-05,1.26E-05,-4.21E-05,1.80E-05,0,8.31E-05,1.77E-05,0.000141367,0.000249187,0,9.52E-05,0.000106175,4.69E-05
139,1.49E-05,0.001007795,0.00012686,-0.000142972,0.000407435,0.00018225,0.000101655,0.000266156,0.000122945,2.80E-05,1.75E-05,0.000163622,0,-0.000105233,-5.42E-05,0.000225569,0.000157266,0,-5.25E-05,0.000189274,0.000126915
140,8.85E-05,-0.000312102,0.000103762,0.000202089,-0.000293999,8.41E-05,-2.33E-06,-0.000176925,-9.81E-06,0.000101388,0.000156345,-8.07E-05,0,9.23E-05,2.79E-05,-5.70E-06,6.33E-05,0,-0.000248626,4.22E-05,0.000111641
141,-0.000113623,3.10E-05,5.67E-05,0.000207302,0.000233782,-5.29E-05,9.51E-05,-6.77E-05,9.63E-05,2.76E-06,4.69E-05,-0.000137437,0,-7.74E-05,-1.81E-05,-4.23E-05,-7.82E-05,0,0.000122827,-1.59E-05,5.87E-05
142,-1.48E-06,-0.000546781,-0.000104874,9.44E-05,-0.000124247,0.000138524,-0.000101356,-0.000134001,-0.000128163,0.000108933,0.000222809,4.45E-05,0,0.000101058,0.000121721,-5.84E-05,0.000149088,0,-0.000111678,0.000388315,-0.000108381
143,-0.000168765,0.000630941,9.23E-05,-6.65E-05,0.000187432,-0.000155533,9.67E-05,0.000255042,0.000110516,-1.41E-05,-5.38E-05,-0.000112109,0,-5.78E-05,-2.02E-05,-0.000106438,-0.000159843,0,-4.85E-05,0.000577963,9.44E-05
144,5.86E-05,7.72E-05,3.22E-05,2.80E-05,-0.000183812,-2.21E-05,1.65E-05,-0.000279945,-1.37E-05,-6.47E-05,-6.49E-05,-3.81E-05,0,0.000258851,-2.30E-05,1.92E-05,-5.53E-06,0,-0.000222865,-2.68E-05,3.36E-05
145,3.44E-05,-8.88E-06,0.000221936,0.000147666,-5.00E-06,3.75E-06,0.000221041,-0.000180424,0.000211963,-4.45E-06,-4.78E-05,-7.75E-05,0,-0.000154024,-2.96E-05,0.000178897,-1.63E-06,0,6.09E-06,7.51E-06,0.000225213
146,2.82E-05,-0.000121542,-2.47E-05,-0.000110614,-0.000190998,7.76E-05,9.58E-07,2.54E-05,7.03E-06,-6.03E-06,0.000144645,-9.36E-05,0,-2.06E-05,9.18E-05,7.27E-05,4.31E-05,0,3.13E-05,0.000130498,-2.50E-05
147,-0.000172384,0.000485903,0.00012019,-0.000277984,0.000214979,-9.02E-05,0.000129046,0.0001223,0.000164237,1.60E-05,8.96E-05,0.000131965,0,-0.000168797,0.000112595,-9.84E-05,-8.13E-05,0,0.000309919,0.000106434,0.000138123
148,8.06E-05,0.000755977,0.000214398,-1.32E-05,0.000438463,0.000162311,0.000278675,0.000163683,0.000327765,-3.64E-05,8.16E-05,-3.14E-05,0,-0.00017633,3.86E-05,0.000210883,0.000180953,0,0.000164383,0.000342325,0.000244152
149,-0.000221556,-8.78E-05,2.17E-05,1.80E-05,-0.000282182,-0.000233032,1.39E-05,4.57E-05,3.32E-05,-3.01E-05,-0.000124601,-8.72E-05,0,0.000123945,-0.00011462,-4.07E-05,-0.000185374,0,-0.000258513,-0.000157515,7.19E-06
150,1.62E-05,-8.94E-05,-8.97E-06,-7.25E-05,0.000111585,-3.80E-06,-4.05E-05,8.85E-05,3.80E-05,-3.62E-05,-4.08E-05,-0.00027007,0,-9.86E-05,-0.000100629,-9.56E-05,3.29E-05,0,-0.000212702,0.000237859,7.80E-06
151,5.48E-05,0.000257101,2.18E-05,8.20E-05,0.000172304,0.000192273,1.70E-05,-0.000106476,-5.76E-06,-5.89E-06,0.000176872,-9.22E-05,0,-7.52E-05,0.000218688,3.78E-05,0.000143963,0,7.65E-05,-0.000309468,5.30E-05
152,-1.43E-07,0.000370027,7.16E-06,-4.54E-05,0.000249354,-4.82E-05,-9.61E-06,-0.000177631,-6.08E-05,9.68E-05,0.000113181,0.000210247,0,9.76E-06,3.49E-05,2.36E-05,-0.000102495,0,0.000245219,0.000441075,1.19E-07
153,8.50E-05,-0.000420093,6.12E-05,-1.57E-05,0.000171368,-0.000104537,8.56E-05,-0.00012699,8.20E-05,4.71E-05,-8.65E-05,1.76E-05,0,-0.000288668,-0.00010308,-6.42E-05,-8.74E-05,0,-1.55E-06,0.000376832,7.05E-05
154,-0.000166284,0.000344645,5.83E-06,-7.36E-05,-7.40E-05,-8.80E-05,2.57E-05,0.000230927,3.33E-05,1.49E-05,4.85E-05,-0.000171737,0,1.86E-05,-8.22E-05,7.39E-05,-0.000134566,0,0.000122256,-6.90E-05,-3.90E-05
155,-2.87E-06,-0.000287858,3.46E-05,-8.12E-05,0.000118523,-4.61E-05,2.90E-05,9.04E-05,1.94E-05,2.41E-05,0.00016402,0.000162993,0,5.92E-05,5.95E-05,3.96E-05,-0.000105573,0,0.000176255,-0.000259451,2.50E-06
156,0.000110352,-0.000339167,5.36E-05,2.18E-05,0.000227791,0.000134368,5.10E-05,-0.00029039,7.32E-05,8.49E-05,-3.62E-05,4.64E-05,0,3.87E-05,-7.00E-05,3.18E-05,0.000184519,0,0.000110236,-0.000583285,7.83E-05
157,6.48E-06,0.000492671,0.00018133,-7.15E-05,0.000725064,4.03E-05,0.000209017,-3.72E-05,0.00021975,6.98E-05,1.08E-05,2.12E-05,0,-7.78E-05,2.63E-05,0.000218345,0.000149357,0,-3.72E-05,7.45E-06,0.000187133
158,-9.73E-05,0.000114745,8.11E-05,0.000123786,8.24E-05,3.01E-05,5.63E-05,-0.000163904,6.33E-05,0.000113349,3.58E-05,-0.000152308,0,4.24E-05,2.96E-05,3.15E-05,7.70E-05,0,2.79E-05,-0.000165303,7.50E-05
159,9.51E-05,-2.79E-05,1.80E-05,0.000112393,0.000110757,0.000107292,-5.01E-05,-8.11E-05,-5.00E-05,9.64E-05,0.000143228,0.000107324,0,-5.16E-05,-2.60E-05,6.54E-05,0.000154734,0,2.61E-05,-0.000103485,1.33E-05
160,-8.29E-05,8.08E-06,-0.000192489,0.000197446,5.74E-06,-1.38E-05,-0.000234567,-7.17E-05,-0.000307537,8.70E-05,0.000162581,0.000156057,0,6.91E-05,7.67E-05,-0.000131132,-8.13E-05,0,6.80E-05,9.77E-06,-0.000195863
161,-0.000149496,0.000355331,0.000187426,-3.53E-05,0.000344989,5.68E-05,0.000206441,0.000170751,0.000221664,-1.81E-05,4.64E-05,-0.000118982,0,-0.000134861,6.37E-05,0.000197869,7.10E-05,0,-1.00E-05,-0.000106046,0.000188286
162,6.25E-05,-0.000776308,-2.03E-06,4.58E-05,-0.000604953,-6.99E-05,-6.23E-05,-2.16E-05,-5.18E-05,-9.35E-06,-2.91E-05,-0.000151895,0,8.17E-06,-4.30E-05,-4.75E-05,-0.00011566,0,-7.90E-05,-0.000279753,-2.74E-05
163,1.77E-05,-0.0006715,-6.11E-05,2.32E-05,-7.37E-05,-3.13E-05,-0.000142079,5.36E-06,-0.000168384,4.37E-05,4.87E-06,1.14E-05,0,-5.03E-05,-4.72E-05,-6.72E-05,-3.94E-05,0,0.000135518,-2.65E-06,-6.23E-05
164,-0.000155254,-0.000539337,4.67E-06,0.000133592,0.000310528,-0.000155112,7.58E-06,0.000169315,2.35E-05,3.92E-05,0.000124142,0.000196796,0,-0.000110782,2.73E-05,-8.33E-05,-0.000145824,0,5.71E-05,8.26E-05,1.79E-05
165,0.000220304,-0.00027298,4.23E-05,-0.000146655,-0.000489591,-0.000248662,1.96E-06,3.21E-05,-8.38E-06,-0.00011255,-0.000129682,-6.42E-05,0,0.000163221,-7.13E-05,-0.000141432,-0.000252051,0,-9.57E-05,-0.000370479,4.75E-05
166,-0.000300387,-0.000349971,0.000157219,-0.000158417,0.000151288,-0.000105625,0.000120747,-0.000134521,0.000108008,-4.69E-05,8.02E-05,-9.68E-05,0,0.00014218,0.000123108,2.38E-05,-0.000124081,0,-0.000233906,0.000188729,0.000140128
167,-0.000183516,0.000536319,-5.29E-05,-0.000234871,8.64E-05,-0.000128235,-7.49E-05,0.000186964,-0.000134674,-3.77E-05,-4.06E-06,0.000161175,0,2.71E-05,-3.28E-05,-7.84E-05,-0.00017444,0,-1.00E-04,-6.02E-06,-5.15E-05
168,2.34E-05,0.000143462,0.000115342,6.57E-05,-7.33E-05,5.67E-05,0.00012863,-0.00017161,0.000172332,-2.96E-05,0.000259702,0.000124654,0,9.14E-05,0.000251113,4.08E-05,-6.06E-05,0,-0.000272297,-7.68E-05,0.000100996
169,-4.93E-05,0.000198429,6.97E-06,-0.000288108,0.000184601,3.42E-05,-8.75E-05,4.12E-05,-0.000101311,-0.000105267,-3.28E-05,1.87E-05,0,7.79E-05,6.15E-05,-5.99E-05,-4.16E-05,0,0.000143738,0.000270675,-4.28E-06
170,0.000147922,0.000124125,-0.000102621,-0.000307823,-4.27E-05,-0.000195316,-0.000113922,0.000109919,-0.000137119,-8.98E-05,-4.43E-05,-7.76E-05,0,-0.00038809,-3.90E-05,-0.000161784,-0.000238252,0,1.02E-05,0.00047962,-0.000127069
171,6.34E-05,3.32E-06,-2.22E-05,5.08E-06,8.45E-05,4.20E-05,2.18E-05,8.32E-05,4.21E-05,-0.000131863,-0.00018297,1.38E-06,0,4.41E-05,-9.44E-05,0.000173366,8.98E-05,0,0.000227308,0.000247096,-2.11E-05
172,0.000183766,-8.53E-05,0.00012767,0.000195245,-2.79E-05,-1.72E-06,8.44E-05,-0.000392502,9.37E-05,7.83E-05,9.48E-05,-7.38E-06,0,-4.96E-05,9.69E-05,9.60E-05,1.49E-05,0,0.000196557,0.000218623,0.000117237
173,-4.53E-06,-0.000605566,3.34E-05,-1.97E-05,-9.64E-05,5.99E-05,-4.16E-05,4.78E-05,-0.000106377,3.21E-05,-5.16E-05,-0.000245742,0,-2.01E-05,1.83E-05,0.000131825,5.61E-05,0,-0.00026965,0.000175092,1.81E-05
174,-3.48E-05,0.000136047,4.41E-05,0.00037868,-9.90E-06,0.000108626,2.99E-05,0.000104125,2.48E-05,0.000230507,0.000188711,8.04E-05,0,3.86E-05,-5.44E-05,7.15E-05,0.000233386,0,0.000318576,-0.000302155,5.91E-05
175,1.03E-05,-0.000434106,-3.70E-05,4.96E-05,-4.18E-05,2.65E-05,-9.83E-05,-0.000144557,-8.57E-05,-6.71E-05,-0.000135303,-0.00027583,0,-7.59E-05,-2.94E-05,-0.000144512,5.08E-05,0,4.01E-05,0.000294112,-4.97E-05
176,-4.75E-05,-1.89E-05,8.35E-05,0.000320195,0.000262856,0.000133018,2.53E-05,8.73E-06,4.11E-05,0.000178536,0.000216281,2.36E-05,0,-6.54E-05,3.09E-05,0.000104095,0.000170472,0,0.000205912,-5.07E-05,5.07E-05
177,-5.49E-05,-0.000526984,2.25E-05,0.000220974,6.61E-05,5.24E-05,-3.20E-05,-8.43E-05,-1.26E-05,0.000179053,0.000175623,6.60E-05,0,0.000127612,-3.26E-05,-0.000190229,6.64E-05,0,0.000192425,0.000401797,5.03E-05
178,0.000150881,-0.000549998,-1.07E-05,-9.90E-05,-0.00045613,1.49E-05,-3.75E-05,-6.42E-05,-2.47E-05,2.69E-05,-0.000109584,-2.40E-05,0,0.00030907,-0.000175906,7.03E-05,7.47E-05,0,-0.000374208,-0.000215363,-1.85E-05
179,3.56E-05,-1.88E-05,-3.60E-05,-8.17E-05,4.30E-05,0.000170905,-1.77E-05,0.000115945,-6.69E-05,3.57E-05,4.59E-05,-3.62E-06,0,-0.000161372,-4.01E-05,0.00018611,0.000213535,0,0.000136254,0.000399336,-9.09E-06
180,-1.37E-05,9.17E-05,0.000258178,5.04E-05,2.92E-05,-0.00015433,0.000192978,0.000138248,0.000234072,-0.000123902,7.50E-06,0.000146753,0,-6.39E-05,8.20E-05,4.81E-06,-0.000221523,0,-0.000278881,-0.000214048,0.000244192
181,6.19E-05,0.000697153,0.000149136,-0.000120104,-0.000147634,-0.000214812,0.000131595,-5.27E-05,0.000150255,-3.90E-05,-5.34E-05,-2.67E-05,0,-2.63E-05,-5.34E-05,-2.23E-05,-0.000242855,0,-0.000152917,-0.000301394,0.000129682
182,-0.000104016,-0.000154446,-7.37E-05,0.000109335,3.07E-05,0.000139081,-3.58E-05,-7.86E-05,-1.42E-05,-5.26E-05,-0.000131402,2.73E-05,0,-1.54E-05,-5.81E-05,-7.14E-05,0.000157461,0,-3.68E-05,-0.000256165,-3.77E-05
183,-5.31E-05,0.000372424,4.29E-05,-0.000133077,-1.18E-06,-8.64E-05,-2.54E-05,2.17E-05,-7.95E-05,-9.05E-05,-0.000176563,2.07E-05,0,3.21E-05,-9.06E-05,-6.71E-05,-2.03E-05,0,-0.000160154,0.000237818,2.42E-05
184,0.000105212,0.000140615,-0.000160598,0.000251281,-2.83E-05,-7.28E-05,-0.000138138,-0.00012385,-0.000170955,3.43E-05,-2.00E-05,3.45E-05,0,7.17E-05,-9.15E-05,1.81E-05,-8.88E-05,0,-9.94E-05,-0.000422433,-0.000194556
185,-1.94E-05,0.000175385,2.24E-05,-0.000260473,-0.000139602,-8.61E-05,4.02E-05,0.000108102,2.70E-05,-6.09E-05,-0.000164904,3.66E-05,0,5.09E-05,-1.47E-07,6.75E-05,-9.28E-05,0,0.000105001,-5.70E-05,8.14E-06
186,0.000185357,-0.000191573,-2.34E-05,-3.13E-05,-0.000176016,-9.17E-05,1.19E-05,-2.94E-05,-4.01E-06,9.86E-05,8.27E-05,6.62E-05,0,2.00E-05,4.43E-05,2.31E-05,-5.99E-05,0,0.000188994,-0.000281343,-3.19E-05
187,-4.14E-05,0.000524787,1.06E-06,0.000129374,-0.000238016,0.00010258,-4.67E-05,4.28E-05,-4.33E-05,9.43E-05,6.86E-06,0.000113322,0,3.98E-05,2.18E-05,5.57E-05,0.000174137,0,-7.17E-05,-8.87E-06,-1.70E-05
188,-9.82E-05,-0.000779635,-0.000138418,1.99E-05,-4.51E-05,-0.000228033,-0.000115865,-0.000150939,-6.59E-05,2.79E-05,-1.76E-05,9.41E-05,0,-7.72E-05,2.30E-05,-0.000245149,-0.000282139,0,6.42E-05,0.000179292,-0.000136677
189,-0.000206405,0.000388017,0.000206977,-0.000287898,5.45E-05,-6.10E-05,0.000221569,0.000192673,0.000243534,-0.000134473,-7.95E-05,-0.000134768,0,-0.000181853,0.000109146,7.10E-05,-8.82E-05,0,-0.00014949,0.00047189,0.000217097
190,4.70E-05,2.72E-05,0.000156932,6.48E-05,0.000270629,0.000110855,6.94E-05,-0.000166076,0.000119517,1.78E-06,-0.00010573,-0.000126993,0,6.49E-05,-0.000187661,0.000174041,0.000183104,0,-1.24E-05,2.87E-05,0.000128493
191,-2.60E-05,-0.000665143,5.59E-05,-1.17E-05,-0.000244198,-0.000120633,-3.51E-06,6.66E-05,-4.52E-06,8.09E-05,0.00012967,4.58E-05,0,0.000169849,-1.17E-05,-6.03E-05,-8.57E-05,0,0.000152089,0.000147013,5.88E-05
192,8.20E-05,0.000205933,0.000209447,-0.000130803,-0.000285255,-6.83E-05,0.000167523,0.00011216,0.000115035,-7.93E-05,-0.000223118,0.000161921,0,0.000114836,-0.00013914,6.06E-05,-4.63E-05,0,-0.000141308,0.000108011,0.000198847
193,0.0001591,4.16E-05,3.40E-05,0.000201861,0.000329152,-0.000218155,5.73E-05,-9.84E-05,0.000119556,-8.68E-05,-0.000138141,-7.08E-05,0,-0.000191701,-3.55E-05,-6.78E-05,-0.000193275,0,0.000105169,-0.00052044,1.22E-05
194,0.000177506,-0.000145151,-7.24E-05,6.50E-05,-0.000165918,2.39E-06,-0.000121972,-0.000175817,-7.13E-05,5.61E-05,1.13E-05,-0.000243187,0,0.000220455,-7.77E-05,-6.19E-05,4.99E-05,0,9.64E-05,0.000290953,-7.18E-05
195,3.09E-05,-3.42E-05,0.000177843,-1.80E-05,-0.000642042,-0.000108713,0.000135928,0.000116463,0.000140575,-0.000140552,-1.76E-05,7.61E-05,0,-7.17E-06,0.000205635,-1.89E-05,-0.000184511,0,-0.000234129,0.000369674,0.000190048
196,-0.000100315,0.000675478,0.000159146,0.000111923,0.000439206,2.22E-05,0.000148816,-7.20E-05,0.000162292,1.86E-05,-8.40E-05,6.73E-05,0,-5.81E-05,-9.44E-05,0.000195268,3.40E-05,0,0.000199242,-0.000196665,0.000145496
197,6.99E-06,0.000436058,0.000170907,0.000123254,0.000193177,0.000167652,0.00017661,7.02E-05,0.000206189,0.000230164,0.000109545,-4.26E-05,0,-0.000198419,-2.31E-05,0.000228816,0.000208011,0,0.00028699,0.000234627,0.000148781
198,-0.000253166,-0.000207989,5.59E-05,0.000209022,0.00015001,7.89E-05,5.73E-05,-3.42E-05,8.78E-05,4.32E-05,5.30E-05,-0.000107922,0,-7.96E-05,4.43E-05,3.81E-06,0.000101886,0,0.000102009,0.000143155,9.76E-05
199,0.000235535,-0.000353053,3.73E-05,0.000155764,0.000106206,-0.000113986,-9.35E-06,2.36E-05,-2.42E-05,4.10E-05,-9.05E-05,0.000219048,0,-9.21E-06,-0.000181661,3.15E-05,-5.28E-05,0,0.000176771,-0.00045806,4.95E-06
